"project_id","name","client_id","start_date","end_date","status"
3010,Project when,54,2023-08-13,2024-02-02,Finished
3011,Project let,656,2023-01-05,2023-07-16,Finished
3012,Project situation,600,2022-10-18,2022-12-23,Finished
3013,Project break,590,2022-01-23,2022-05-21,Running
3014,Project wear,665,2022-09-11,2023-02-18,Planned
3015,Project democratic,40,2022-01-15,2022-05-14,Planned
3016,Project test,648,2022-07-09,2023-04-03,Planned
3017,Project light,684,2023-02-14,2023-06-09,Finished
3018,Project suggest,139,2024-09-21,2025-06-22,Planned
3019,Project evidence,853,2022-09-28,2023-07-10,Running
3020,Project newspaper,479,2024-04-20,2024-08-02,Running
3021,Project nothing,405,2022-04-23,2022-11-29,Planned
3022,Project leave,519,2022-04-26,2022-12-01,Planned
3023,Project reveal,541,2023-02-03,2023-05-11,Running
3024,Project maybe,636,2024-03-02,2024-09-07,Finished
3025,Project help,251,2024-04-19,2024-09-30,Finished
3026,Project window,287,2023-11-20,2024-02-17,Finished
3027,Project above,305,2022-12-02,2023-03-03,Running
3028,Project enter,485,2022-01-14,2022-09-10,Running
3029,Project series,120,2022-11-11,2023-05-02,Finished
3030,Project ground,445,2022-07-14,2023-01-08,Planned
3031,Project what,618,2023-09-21,2024-06-09,Finished
3032,Project real,119,2024-06-27,2025-01-08,Finished
3033,Project dark,495,2023-07-31,2024-04-18,Planned
3034,Project represent,18,2024-06-09,2025-03-03,Running
3035,Project federal,128,2022-03-31,2022-08-13,Running
3036,Project remain,737,2022-06-14,2023-03-17,Running
3037,Project know,211,2024-05-28,2025-01-31,Running
3038,Project wall,195,2022-01-23,2022-09-21,Running
3039,Project worker,250,2022-02-10,2022-10-31,Finished
3040,Project impact,482,2024-05-16,2024-10-19,Finished
3041,Project add,522,2023-02-05,2023-10-19,Running
3042,Project structure,633,2022-10-23,2023-01-12,Running
3043,Project tough,171,2022-10-01,2023-01-04,Planned
3044,Project main,105,2022-07-21,2023-03-25,Finished
3045,Project end,288,2022-05-10,2022-08-28,Planned
3046,Project bring,706,2023-03-29,2023-12-16,Running
3047,Project social,65,2024-01-02,2024-05-30,Finished
3048,Project him,289,2024-06-16,2024-09-09,Finished
3049,Project company,273,2022-11-20,2023-06-29,Running
3050,Project memory,229,2023-08-28,2024-01-31,Finished
3051,Project above,835,2023-11-30,2024-07-21,Running
3052,Project decade,468,2024-04-03,2024-08-27,Planned
3053,Project much,189,2022-01-26,2022-05-26,Finished
3054,Project for,339,2022-03-20,2022-12-26,Finished
3055,Project article,536,2022-02-11,2022-09-26,Finished
3056,Project environmental,136,2023-11-16,2024-08-10,Planned
3057,Project structure,653,2024-01-18,2024-10-26,Finished
3058,Project city,207,2022-12-23,2023-04-09,Finished
3059,Project economic,104,2023-07-16,2024-04-28,Running
3060,Project born,602,2024-05-13,2025-01-10,Running
3061,Project answer,178,2022-01-25,2022-10-06,Planned
3062,Project standard,377,2024-03-30,2024-09-07,Planned
3063,Project effect,174,2023-07-10,2024-04-01,Finished
3064,Project list,412,2022-11-29,2023-03-24,Finished
3065,Project call,635,2024-06-14,2024-09-28,Finished
3066,Project meet,480,2024-05-04,2025-02-19,Planned
3067,Project possible,690,2024-03-09,2024-11-13,Finished
3068,Project land,641,2022-10-31,2023-04-15,Running
3069,Project treat,40,2022-06-15,2022-09-13,Planned
3070,Project leave,567,2023-03-22,2023-06-27,Finished
3071,Project keep,365,2024-01-18,2024-07-02,Running
3072,Project style,860,2024-04-28,2024-08-04,Running
3073,Project general,360,2024-06-24,2024-10-14,Finished
3074,Project partner,878,2022-06-17,2022-11-18,Planned
3075,Project model,219,2023-05-01,2023-11-27,Finished
3076,Project themselves,489,2023-08-29,2024-05-23,Running
3077,Project buy,528,2023-12-23,2024-07-12,Planned
3078,Project personal,176,2024-04-28,2025-02-22,Planned
3079,Project discuss,15,2024-03-25,2024-08-06,Planned
3080,Project sign,86,2022-07-09,2022-10-05,Running
3081,Project meeting,272,2022-10-30,2023-01-15,Finished
3082,Project build,702,2024-07-29,2024-10-10,Finished
3083,Project perhaps,186,2022-02-06,2022-07-03,Running
3084,Project trouble,69,2023-04-13,2023-10-06,Planned
3085,Project American,721,2024-05-05,2025-01-07,Running
3086,Project when,366,2022-02-02,2022-05-03,Planned
3087,Project town,940,2022-10-27,2023-08-17,Finished
3088,Project grow,205,2022-01-03,2022-06-15,Running
3089,Project born,731,2024-04-22,2025-02-07,Running
3090,Project performance,425,2022-09-29,2023-07-11,Finished
3091,Project field,123,2023-12-13,2024-08-18,Running
3092,Project fact,642,2022-10-09,2023-07-21,Finished
3093,Project far,975,2024-01-14,2024-05-12,Planned
3094,Project peace,393,2023-03-13,2023-05-16,Planned
3095,Project election,793,2023-02-14,2023-05-03,Finished
3096,Project truth,742,2023-06-26,2024-02-10,Finished
3097,Project wide,324,2022-05-28,2022-11-13,Planned
3098,Project training,953,2022-05-22,2022-08-24,Planned
3099,Project senior,108,2023-04-02,2024-01-20,Finished
3100,Project heavy,14,2022-03-03,2022-08-11,Planned
3101,Project ground,207,2022-02-24,2022-08-06,Running
3102,Project hospital,840,2023-12-14,2024-05-11,Running
3103,Project hair,873,2024-08-07,2025-01-01,Finished
3104,Project message,443,2023-08-05,2023-10-15,Finished
3105,Project research,348,2023-10-17,2024-05-06,Planned
3106,Project half,781,2023-07-11,2024-03-16,Running
3107,Project sit,849,2024-02-06,2024-05-28,Running
3108,Project follow,285,2023-08-16,2024-01-28,Planned
3109,Project page,313,2024-05-28,2024-09-27,Finished
3110,Project employee,863,2024-04-17,2024-06-22,Running
3111,Project see,1,2022-01-01,2022-08-23,Planned
3112,Project rock,918,2023-02-03,2023-04-19,Planned
3113,Project hard,807,2023-04-16,2023-11-17,Running
3114,Project foreign,892,2022-12-27,2023-03-03,Running
3115,Project catch,155,2024-09-18,2025-04-10,Running
3116,Project anyone,365,2023-08-20,2023-10-22,Running
3117,Project feeling,619,2023-01-21,2023-11-13,Running
3118,Project agree,87,2024-09-19,2025-04-01,Planned
3119,Project somebody,594,2022-11-22,2023-08-25,Finished
3120,Project agreement,852,2023-02-22,2023-06-06,Running
3121,Project guess,370,2023-10-15,2024-06-22,Finished
3122,Project majority,836,2023-08-28,2023-12-10,Finished
3123,Project chair,352,2023-10-13,2024-02-22,Running
3124,Project relationship,640,2023-11-11,2024-03-25,Running
3125,Project want,120,2023-05-28,2023-12-11,Planned
3126,Project money,546,2024-06-11,2024-12-26,Finished
3127,Project management,721,2023-05-21,2023-08-10,Running
3128,Project strategy,957,2024-03-06,2024-12-20,Running
3129,Project role,326,2023-01-10,2023-05-08,Planned
3130,Project peace,789,2022-11-08,2023-07-29,Planned
3131,Project Congress,883,2022-02-15,2022-11-03,Planned
3132,Project image,98,2022-11-23,2023-03-23,Running
3133,Project my,236,2024-03-22,2024-10-21,Finished
3134,Project close,630,2023-02-07,2023-04-27,Finished
3135,Project third,211,2023-08-07,2024-05-03,Running
3136,Project exist,363,2024-02-29,2024-05-29,Finished
3137,Project there,685,2022-02-09,2022-06-28,Running
3138,Project foot,809,2022-04-08,2022-06-19,Planned
3139,Project bring,725,2023-12-03,2024-08-14,Running
3140,Project it,796,2023-07-28,2023-12-20,Planned
3141,Project soldier,276,2022-11-24,2023-07-06,Running
3142,Project Mrs,990,2023-07-02,2023-12-18,Finished
3143,Project happy,838,2023-05-05,2023-11-28,Planned
3144,Project half,329,2023-09-21,2024-06-22,Finished
3145,Project him,395,2022-01-16,2022-03-17,Finished
3146,Project red,435,2023-09-03,2024-04-16,Planned
3147,Project bed,518,2024-08-13,2025-05-06,Finished
3148,Project guess,730,2024-08-27,2025-05-05,Finished
3149,Project within,37,2024-03-15,2024-12-18,Running
3150,Project politics,202,2024-09-10,2024-12-18,Planned
3151,Project agent,767,2024-10-01,2025-06-05,Finished
3152,Project technology,187,2023-10-24,2024-01-25,Finished
3153,Project whose,421,2024-04-11,2024-11-06,Finished
3154,Project catch,413,2024-03-15,2024-12-27,Running
3155,Project politics,981,2022-04-04,2022-08-21,Finished
3156,Project draw,432,2024-01-16,2024-10-22,Planned
3157,Project official,735,2024-04-29,2024-12-15,Running
3158,Project choice,787,2023-03-26,2023-09-30,Running
3159,Project accept,674,2023-07-05,2023-09-13,Running
3160,Project suffer,607,2022-07-18,2023-04-06,Finished
3161,Project from,94,2022-01-30,2022-06-02,Running
3162,Project likely,833,2023-06-20,2023-11-13,Planned
3163,Project suffer,760,2022-11-08,2023-05-17,Finished
3164,Project effort,208,2022-01-04,2022-04-07,Planned
3165,Project bad,923,2023-04-13,2024-02-01,Running
3166,Project system,962,2022-12-12,2023-02-27,Planned
3167,Project executive,357,2024-03-28,2024-10-12,Running
3168,Project oil,335,2022-01-27,2022-10-27,Planned
3169,Project hospital,237,2023-11-12,2024-03-22,Finished
3170,Project why,967,2023-09-24,2024-03-22,Planned
3171,Project free,300,2022-10-22,2023-04-22,Running
3172,Project coach,325,2022-02-05,2022-09-25,Finished
3173,Project too,959,2023-04-05,2023-07-31,Planned
3174,Project citizen,198,2023-10-26,2024-03-06,Finished
3175,Project piece,207,2024-02-07,2024-06-07,Finished
3176,Project according,704,2022-06-15,2022-09-22,Running
3177,Project resource,874,2022-09-25,2023-02-21,Planned
3178,Project throw,590,2023-02-01,2023-04-19,Finished
3179,Project central,301,2023-08-07,2024-03-24,Running
3180,Project charge,337,2022-08-17,2022-10-31,Running
3181,Project reason,446,2024-09-17,2025-01-26,Planned
3182,Project power,837,2024-04-28,2024-11-01,Finished
3183,Project himself,195,2024-06-15,2024-10-03,Finished
3184,Project yourself,330,2022-04-30,2023-02-11,Finished
3185,Project born,448,2022-05-19,2023-03-14,Running
3186,Project director,852,2022-02-08,2022-08-08,Running
3187,Project head,278,2024-02-16,2024-05-06,Planned
3188,Project current,646,2022-02-20,2022-05-03,Planned
3189,Project like,168,2023-08-29,2024-02-24,Planned
3190,Project herself,625,2023-01-21,2023-04-08,Finished
3191,Project direction,161,2023-06-13,2023-12-19,Finished
3192,Project test,373,2022-04-11,2022-11-23,Planned
3193,Project purpose,685,2022-07-13,2022-10-27,Finished
3194,Project else,135,2023-07-12,2023-12-30,Running
3195,Project certainly,91,2024-06-01,2024-11-04,Finished
3196,Project structure,477,2024-08-04,2025-02-08,Planned
3197,Project government,398,2023-08-07,2024-01-01,Planned
3198,Project common,7,2023-06-26,2023-08-31,Planned
3199,Project myself,766,2023-09-08,2024-05-13,Finished
3200,Project enter,191,2024-02-13,2024-08-01,Running
3201,Project matter,298,2023-08-05,2024-02-28,Finished
3202,Project staff,529,2024-02-18,2024-04-20,Planned
3203,Project one,517,2023-07-31,2023-11-27,Planned
3204,Project go,291,2023-03-15,2023-05-22,Finished
3205,Project sometimes,845,2022-04-04,2022-08-21,Finished
3206,Project may,964,2022-08-15,2023-02-18,Planned
3207,Project thought,999,2023-09-10,2024-04-02,Planned
3208,Project policy,142,2023-09-24,2024-03-08,Running
3209,Project far,373,2023-01-19,2023-04-07,Running
3210,Project moment,587,2024-03-01,2024-05-06,Running
3211,Project your,993,2024-05-26,2024-09-04,Planned
3212,Project significant,294,2023-12-19,2024-06-13,Running
3213,Project process,439,2022-04-30,2022-11-18,Running
3214,Project several,234,2024-06-27,2025-01-25,Finished
3215,Project side,372,2022-11-22,2023-01-26,Finished
3216,Project stop,892,2023-04-05,2023-06-26,Planned
3217,Project most,385,2023-12-20,2024-08-05,Running
3218,Project inside,742,2024-09-03,2025-02-11,Planned
3219,Project identify,541,2022-09-19,2023-03-03,Finished
3220,Project late,544,2024-03-19,2024-11-20,Running
3221,Project discover,982,2023-01-07,2023-07-15,Finished
3222,Project leg,923,2022-07-31,2022-11-03,Planned
3223,Project can,527,2023-07-12,2024-02-24,Finished
3224,Project leg,323,2024-03-05,2024-10-02,Planned
3225,Project coach,855,2022-12-21,2023-10-12,Planned
3226,Project environmental,2,2022-03-23,2022-07-01,Running
3227,Project six,14,2023-09-23,2024-02-10,Planned
3228,Project tax,64,2022-07-11,2022-09-10,Finished
3229,Project want,435,2022-04-24,2022-10-11,Finished
3230,Project religious,421,2023-07-18,2023-12-18,Planned
3231,Project theory,714,2022-03-06,2022-11-09,Finished
3232,Project better,499,2023-07-29,2023-11-16,Running
3233,Project end,477,2024-02-20,2024-07-08,Finished
3234,Project effect,73,2023-08-05,2024-02-10,Planned
3235,Project central,224,2022-10-08,2023-02-04,Running
3236,Project remember,159,2023-10-23,2024-05-08,Planned
3237,Project number,442,2022-01-02,2022-04-28,Planned
3238,Project international,295,2023-04-03,2023-12-16,Finished
3239,Project why,661,2023-04-05,2023-06-24,Finished
3240,Project thought,1012,2024-02-19,2024-09-29,Finished
3241,Project question,300,2022-07-16,2023-01-05,Planned
3242,Project increase,941,2022-01-07,2022-08-16,Running
3243,Project interesting,64,2022-11-05,2023-07-02,Finished
3244,Project organization,629,2024-09-28,2024-12-16,Running
3245,Project into,144,2024-07-12,2024-11-16,Planned
3246,Project former,796,2023-03-14,2023-07-21,Running
3247,Project woman,617,2024-01-09,2024-10-20,Finished
3248,Project serious,371,2022-04-16,2023-01-05,Finished
3249,Project growth,566,2024-03-06,2024-10-30,Running
3250,Project of,55,2022-09-22,2023-04-08,Planned
3251,Project model,997,2022-01-25,2022-07-13,Finished
3252,Project since,328,2023-04-08,2023-09-13,Planned
3253,Project environmental,600,2023-04-09,2023-11-15,Finished
3254,Project indeed,64,2022-08-21,2023-01-30,Finished
3255,Project relationship,353,2022-09-17,2022-12-03,Running
3256,Project action,359,2022-07-09,2022-12-05,Planned
3257,Project as,277,2022-05-18,2022-08-21,Finished
3258,Project summer,537,2024-02-16,2024-06-24,Running
3259,Project subject,772,2024-05-12,2024-12-10,Planned
3260,Project now,797,2022-02-23,2022-10-03,Finished
3261,Project none,882,2024-01-17,2024-09-26,Finished
3262,Project fall,510,2022-02-09,2022-08-13,Running
3263,Project animal,871,2023-05-19,2023-07-31,Finished
3264,Project fire,845,2023-09-04,2024-03-14,Running
3265,Project movie,435,2022-07-21,2023-03-27,Running
3266,Project off,355,2022-04-06,2023-01-16,Running
3267,Project charge,854,2024-02-06,2024-09-21,Planned
3268,Project admit,538,2023-11-27,2024-02-20,Planned
3269,Project fill,694,2022-02-17,2022-06-03,Planned
3270,Project protect,330,2024-05-23,2025-01-21,Planned
3271,Project school,1005,2023-02-17,2023-06-09,Running
3272,Project growth,143,2022-05-13,2022-12-06,Finished
3273,Project southern,151,2024-04-14,2024-10-02,Finished
3274,Project if,390,2024-01-24,2024-08-30,Finished
3275,Project media,957,2022-04-20,2023-01-24,Running
3276,Project design,201,2023-10-25,2024-08-12,Running
3277,Project maintain,432,2023-12-06,2024-07-13,Planned
3278,Project individual,495,2023-03-02,2023-11-12,Running
3279,Project American,251,2023-03-28,2023-06-17,Finished
3280,Project while,856,2022-04-29,2022-08-18,Planned
3281,Project decade,77,2023-12-05,2024-08-20,Planned
3282,Project only,720,2023-02-15,2023-05-17,Running
3283,Project time,102,2022-07-31,2022-11-28,Finished
3284,Project important,461,2023-05-28,2023-11-10,Running
3285,Project PM,749,2024-06-29,2025-04-13,Running
3286,Project build,795,2023-05-06,2023-10-22,Planned
3287,Project conference,755,2023-05-15,2023-12-12,Running
3288,Project forward,156,2024-01-11,2024-08-07,Running
3289,Project apply,157,2024-07-01,2025-02-20,Planned
3290,Project soldier,490,2024-02-13,2024-06-05,Running
3291,Project of,886,2024-01-22,2024-04-30,Running
3292,Project market,802,2023-08-11,2024-01-24,Running
3293,Project current,805,2023-06-04,2024-02-09,Running
3294,Project still,612,2022-02-13,2022-05-07,Finished
3295,Project several,732,2023-09-07,2023-11-14,Finished
3296,Project page,99,2022-02-01,2022-07-03,Running
3297,Project political,6,2022-04-10,2023-01-02,Running
3298,Project hard,405,2023-10-12,2024-04-04,Finished
3299,Project PM,230,2023-03-19,2023-12-31,Running
3300,Project arrive,624,2024-04-02,2024-10-26,Running
3301,Project show,752,2024-03-09,2024-06-22,Planned
3302,Project community,741,2022-04-07,2022-06-06,Finished
3303,Project career,149,2024-04-01,2024-08-09,Planned
3304,Project require,732,2022-05-23,2022-08-09,Running
3305,Project others,319,2022-05-30,2023-01-28,Finished
3306,Project team,321,2024-09-14,2024-11-14,Finished
3307,Project help,968,2024-03-08,2024-06-07,Planned
3308,Project sport,47,2022-04-12,2022-06-22,Planned
3309,Project window,90,2023-09-25,2024-03-21,Running
3310,Project individual,424,2022-10-11,2023-07-15,Finished
3311,Project able,268,2022-07-11,2022-11-07,Finished
3312,Project note,491,2022-05-18,2023-01-10,Finished
3313,Project future,389,2023-10-09,2024-06-10,Running
3314,Project according,217,2023-09-20,2024-06-13,Finished
3315,Project although,662,2024-10-01,2025-06-24,Finished
3316,Project player,753,2023-04-06,2023-06-11,Planned
3317,Project see,713,2023-06-19,2023-11-06,Planned
3318,Project system,371,2024-04-30,2024-07-23,Planned
3319,Project wait,46,2022-11-15,2023-01-23,Running
3320,Project believe,1003,2022-04-11,2022-07-04,Finished
3321,Project student,573,2023-10-02,2024-05-11,Finished
3322,Project western,146,2022-07-21,2022-10-09,Planned
3323,Project store,45,2022-04-09,2022-08-28,Finished
3324,Project police,720,2022-12-06,2023-02-12,Planned
3325,Project three,920,2022-02-23,2022-11-11,Finished
3326,Project account,770,2023-08-21,2024-01-27,Finished
3327,Project happen,796,2022-10-13,2023-06-15,Running
3328,Project sea,841,2024-04-02,2024-07-29,Finished
3329,Project painting,18,2024-03-14,2024-08-26,Finished
3330,Project without,114,2023-08-08,2023-11-04,Planned
3331,Project person,929,2023-11-05,2024-03-19,Finished
3332,Project until,78,2024-01-12,2024-08-08,Planned
3333,Project recent,309,2022-09-22,2023-05-09,Finished
3334,Project manage,204,2022-10-26,2023-04-25,Finished
3335,Project ready,583,2023-08-09,2024-01-05,Running
